time,jobId,taskId,event,cntrId
1,job0,am,start,352
2.003090692349896,job0,m0,start,1008
2.013999999999889,job0,m0,execute
6,job1,am,start,1136
7.003090692349896,job1,m0,start,1009
7.137308420349896,job1,m0,execute
8,job2,am,start,304
9,job3,am,start,816
9.003090692349897,job2,m0,start,1010
9.014000000000443,job2,m0,execute
10.003090692349897,job3,m0,start,1011
10.01399999999989,job3,m0,execute
17,job4,am,start,496
17.013999999999889,job0,m0,finish,1008
18.003090692349897,job4,m62,start,1008
18.003090692349897,job4,m130,start,1012
18.003090692349897,job4,m140,start,1013
18.003090692349897,job4,m1,start,1014
18.003090692349897,job4,m3,start,1015
18.003090692349897,job4,m4,start,1016
18.003090692349897,job4,m7,start,1017
18.003090692349897,job4,m8,start,1018
18.003090692349897,job4,m11,start,1019
18.003090692349897,job4,m14,start,1020
18.003090692349897,job4,m15,start,1021
18.003090692349897,job4,m16,start,1022
18.003090692349897,job4,m19,start,1023
18.003984793336954,job4,m29,start,817
18.003984793336954,job4,m118,start,818
18.003984793336954,job4,m128,start,819
18.003984793336954,job4,m137,start,820
18.003984793336954,job4,m150,start,821
18.003984793336954,job4,m2,start,822
18.003984793336954,job4,m5,start,823
18.003984793336954,job4,m6,start,824
18.003984793336954,job4,m9,start,825
18.003984793336954,job4,m10,start,826
18.003984793336954,job4,m12,start,827
18.003984793336954,job4,m18,start,828
18.003984793336954,job4,m22,start,829
18.003984793336954,job4,m24,start,830
18.003984793336954,job4,m25,start,831
18.004080011598436,job4,m28,start,448
18.004080011598436,job4,m30,start,449
18.004080011598436,job4,m0,start,450
18.004080011598436,job4,m13,start,451
18.004080011598436,job4,m17,start,452
18.004080011598436,job4,m21,start,453
18.004080011598436,job4,m27,start,454
18.004080011598436,job4,m32,start,455
18.004080011598436,job4,m37,start,456
18.004080011598436,job4,m38,start,457
18.004080011598436,job4,m39,start,458
18.004080011598436,job4,m41,start,459
18.004080011598436,job4,m44,start,460
18.004080011598436,job4,m49,start,461
18.004080011598436,job4,m50,start,462
18.004080011598436,job4,m56,start,463
18.008549021859224,job4,m90,start,864
18.008549021859224,job4,m114,start,865
18.008549021859224,job4,m26,start,866
18.008549021859224,job4,m31,start,867
18.008549021859224,job4,m34,start,868
18.008549021859224,job4,m36,start,869
18.008549021859224,job4,m40,start,870
18.008549021859224,job4,m42,start,871
18.008549021859224,job4,m47,start,872
18.008549021859224,job4,m48,start,873
18.008549021859224,job4,m51,start,874
18.008549021859224,job4,m52,start,875
18.008549021859224,job4,m55,start,876
18.008549021859224,job4,m58,start,877
18.008549021859224,job4,m59,start,878
18.008549021859224,job4,m60,start,879
18.013341217943015,job4,m107,start,896
18.013341217943015,job4,m154,start,897
18.013341217943015,job4,m63,start,898
18.013341217943015,job4,m64,start,899
18.013341217943015,job4,m66,start,900
18.013341217943015,job4,m69,start,901
18.013341217943015,job4,m70,start,902
18.013341217943015,job4,m71,start,903
