jobId,numMaps,numReduces,startTime,finishTime,duration
job0,1,0,1,18.1504430287,17.1504430287
job2,1,0,8,25.027,17.027
job3,1,0,9,26.027,17.027
job1,1,1,6,48.138,42.138
job6,4,0,41,58.1633706315,17.1633706315
job4,155,20,17,59.507,42.507
job9,1,0,48,73.161,25.161
job10,1,0,58,75.641217728,17.641217728
job5,1,1,40,82.131,42.131
job11,1,0,71,88.116,17.116
job12,1,0,75,96.476,21.476
job8,1,1,47,98.175,51.175
job7,1535,192,44,106.466,62.466
job16,17,0,91,111.313806547,20.313806547
job13,1,1,78,121.152,43.1520000001
job14,1327,166,79,136.418,57.4180000002
job18,1,0,120,137.150443029,17.1504430287
job15,216,27,89,137.429,48.4290000002
job17,1,1,113,161.376,48.3760000003
job20,7,1,125,176.613,51.6130000004
job21,6,1,131,178.44,47.4400000004
job22,6,1,135,180.162,45.1620000004
job19,1327,166,123,180.351,57.3510000004
job27,1,0,166,183.027,17.0270000004
job23,6,1,149,191.186,42.1860000004
job24,6,1,159,201.181,42.1810000005
job25,6,1,161,203.191,42.1910000005
job26,6,1,164,206.165,42.1650000005
job28,1,1,191,233.152000001,42.1520000006
job29,1,1,192,234.152000001,42.1520000006
job35,1,0,234,259.295000001,25.2950000008
job36,1,0,241,260.297000001,19.2970000008
job30,1327,166,212,270.381000001,58.3810000008
job33,1,1,232,274.163000001,42.1630000008
job38,3,0,254,275.556421878,21.5564218776
job39,58,0,258,275.656311277,17.656311277
job40,1,0,269,286.392000001,17.3920000005
job37,216,27,252,300.787,48.7870000004
job41,1,1,271,315.37,44.3700000001
job42,1,0,293,315.720653185,22.7206531848
job43,1,0,298,315.720653185,17.7206531848
job31,1327,166,217,315.888,98.8880000001
job32,1327,166,223,315.888,92.8880000001
job44,1,1,305,354.729999999,49.7299999991
job45,219,28,312,356.517999999,44.5179999991
job50,1,0,338,361.123306369,23.1233063688
job46,1,1,319,361.969999999,42.969999999
job52,1,0,346,365.358402581,19.3584025807
job53,1,0,347,366.358995982,19.3589959815
job47,16,2,321,370.019999999,49.0199999988
job48,1,1,329,371.639999999,42.6399999987
job49,216,27,334,376.429999999,42.4299999986
job55,2,0,359,378.197306369,19.1973063685
job56,49,0,367,391.401741825,24.4017418248
job51,1393,0,341,391.47108864,50.4710886401
job61,7,0,385,406.549959553,21.5499595528
job57,1,1,370,412.652999998,42.6529999978
job34,5228,654,233,416.581999998,183.581999998
job58,1,1,373,417.392999998,44.3929999977
job62,1,0,398,417.807999997,19.8079999974
job59,1,1,376,418.209999998,42.2099999976
job60,1,1,382,429.200999997,47.2009999974
job66,1,0,442,460.469435453,18.4694354534
job68,1,0,455,476.603653181,21.6036531814
job65,3,0,431,486.442999996,55.4429999958
job69,2,0,463,486.595507923,23.595507923
job63,119,0,415,487.669577197,72.669577197
job71,1,0,472,491.103999996,19.1039999957
job72,1,0,477,497.420999996,20.4209999955
job67,1,1,448,503.747999996,55.7479999956
job70,1,1,465,511.567999995,46.5679999954
job64,74,10,418,512.700999995,94.7009999954
job77,1,0,501,518.758999995,17.758999995
job74,1,1,486,528.808999995,42.808999995
job76,1,1,492,538.515999995,46.5159999948
job75,1393,0,491,552.901395006,61.901395006
job73,869,109,480,563.017999994,83.0179999942
job54,2443,306,358,839.250999991,481.250999991
