time,jobId,taskId,event,cntrId
1,job0,am,start,96
2.0162253007459228,job0,m0,start,448
2.1504430287459226,job0,m0,execute
6,job1,am,start,416
7.016225300745923,job1,m0,start,449
7.027000000000681,job1,m0,execute
8,job2,am,start,97
9,job3,am,start,528
9.016225300745923,job2,m0,start,450
9.027000000000436,job2,m0,execute
10.016225300745923,job3,m0,start,451
10.026999999999882,job3,m0,execute
17,job4,am,start,1248
17.150443028745922,job0,m0,finish,448
18.016225300745923,job4,m28,start,448
18.016225300745923,job4,m30,start,452
18.016225300745923,job4,m130,start,453
18.016225300745923,job4,m0,start,454
18.016225300745923,job4,m2,start,455
18.016225300745923,job4,m6,start,456
18.016225300745923,job4,m7,start,457
18.016225300745923,job4,m10,start,458
18.016225300745923,job4,m12,start,459
18.016225300745923,job4,m13,start,460
18.016225300745923,job4,m16,start,461
18.016225300745923,job4,m17,start,462
18.016225300745923,job4,m21,start,463
18.029152903524807,job4,m22,start,944
18.029152903524807,job4,m58,start,945
18.029152903524807,job4,m69,start,946
18.029152903524807,job4,m80,start,947
18.029152903524807,job4,m83,start,948
18.029152903524807,job4,m120,start,949
18.029152903524807,job4,m1,start,950
18.029152903524807,job4,m5,start,951
18.029152903524807,job4,m9,start,952
18.029152903524807,job4,m15,start,953
18.029152903524807,job4,m18,start,954
18.029152903524807,job4,m24,start,955
18.029152903524807,job4,m25,start,956
18.029152903524807,job4,m26,start,957
18.029152903524807,job4,m27,start,958
18.029152903524807,job4,m29,start,959
18.031344676438902,job4,m74,start,352
18.031344676438902,job4,m87,start,353
18.031344676438902,job4,m123,start,354
18.031344676438902,job4,m32,start,355
18.031344676438902,job4,m37,start,356
18.031344676438902,job4,m38,start,357
18.031344676438902,job4,m39,start,358
18.031344676438902,job4,m41,start,359
18.031344676438902,job4,m44,start,360
18.031344676438902,job4,m49,start,361
18.031344676438902,job4,m50,start,362
18.031344676438902,job4,m56,start,363
18.031344676438902,job4,m57,start,364
18.031344676438902,job4,m59,start,365
18.031344676438902,job4,m61,start,366
18.031344676438902,job4,m62,start,367
18.038935617340492,job4,m66,start,512
18.038935617340492,job4,m72,start,513
18.038935617340492,job4,m65,start,514
18.038935617340492,job4,m68,start,515
18.038935617340492,job4,m73,start,516
18.038935617340492,job4,m78,start,517
18.038935617340492,job4,m79,start,518
18.038935617340492,job4,m85,start,519
18.038935617340492,job4,m86,start,520
18.038935617340492,job4,m89,start,521
18.038935617340492,job4,m91,start,522
18.038935617340492,job4,m92,start,523
18.038935617340492,job4,m96,start,524
18.038935617340492,job4,m101,start,525
18.038935617340492,job4,m102,start,526
18.038935617340492,job4,m103,start,527
18.04537109103985,job4,m8,start,1152
18.04537109103985,job4,m40,start,1153
18.04537109103985,job4,m47,start,1154
18.04537109103985,job4,m70,start,1155
18.04537109103985,job4,m93,start,1156
18.04537109103985,job4,m136,start,1157
18.04537109103985,job4,m147,start,1158
18.04537109103985,job4,m154,start,1159
18.04537109103985,job4,m3,start,1160
18.04537109103985,job4,m4,start,1161
18.04537109103985,job4,m11,start,1162
18.04537109103985,job4,m14,start,1163
18.04537109103985,job4,m19,start,1164
18.04537109103985,job4,m20,start,1165
18.04537109103985,job4,m23,start,1166
18.04537109103985,job4,m33,start,1167
18.045476073642522,job4,m52,start,16
18.045476073642522,job4,m106,start,17
18.045476073642522,job4,m112,start,18
18.045476073642522,job4,m114,start,19
18.045476073642522,job4,m121,start,20
18.045476073642522,job4,m140,start,21
18.045476073642522,job4,m31,start,22
18.045476073642522,job4,m34,start,23
18.045476073642522,job4,m35,start,24
18.045476073642522,job4,m36,start,25
18.045476073642522,job4,m42,start,26
18.045476073642522,job4,m43,start,27
18.045476073642522,job4,m45,start,28
18.045476073642522,job4,m46,start,29
18.045476073642522,job4,m48,start,30
18.045476073642522,job4,m53,start,31
18.04675109899067,job4,m81,start,1072
18.04675109899067,job4,m51,start,1073
18.04675109899067,job4,m54,start,1074
18.04675109899067,job4,m55,start,1075
18.04675109899067,job4,m63,start,1076
18.04675109899067,job4,m64,start,1077
18.04675109899067,job4,m67,start,1078
18.04675109899067,job4,m76,start,1079
18.04675109899067,job4,m77,start,1080
18.04675109899067,job4,m82,start,1081
18.04675109899067,job4,m88,start,1082
18.04675109899067,job4,m94,start,1083
18.04675109899067,job4,m95,start,1084
18.04675109899067,job4,m97,start,1085
18.04675109899067,job4,m98,start,1086
18.04675109899067,job4,m99,start,1087
18.049141083577936,job4,m126,start,992
18.049141083577936,job4,m148,start,993
18.049141083577936,job4,m100,start,994
18.049141083577936,job4,m108,start,995
18.049141083577936,job4,m109,start,996
18.049141083577936,job4,m111,start,997
18.049141083577936,job4,m116,start,998
18.049141083577936,job4,m117,start,999
18.049141083577936,job4,m125,start,1000
18.049141083577936,job4,m129,start,1001
18.049141083577936,job4,m131,start,1002
18.049141083577936,job4,m132,start,1003
18.049141083577936,job4,m133,start,1004
18.049141083577936,job4,m134,start,1005
18.049141083577936,job4,m139,start,1006
18.049141083577936,job4,m143,start,1007
18.050340069670145,job4,m104,start,400
18.050340069670145,job4,m135,start,401
18.050340069670145,job4,m150,start,402
18.050340069670145,job4,m153,start,403
18.050340069670145,job4,m110,start,404
18.050340069670145,job4,m113,start,405
18.050340069670145,job4,m115,start,406
18.050340069670145,job4,m119,start,407
18.050340069670145,job4,m122,start,408
18.050340069670145,job4,m124,start,409
18.050340069670145,job4,m127,start,410
18.050340069670145,job4,m128,start,411
18.050340069670145,job4,m138,start,412
18.050340069670145,job4,m141,start,413
18.050340069670145,job4,m142,start,414
18.050340069670145,job4,m145,start,415
18.06345522384803,job4,m60,start,688
18.06345522384803,job4,m71,start,689
18.06345522384803,job4,m75,start,690
18.06345522384803,job4,m84,start,691
18.06345522384803,job4,m90,start,692
18.06345522384803,job4,m105,start,693
18.06345522384803,job4,m107,start,694
18.06345522384803,job4,m118,start,695
18.06345522384803,job4,m137,start,696
18.06345522384803,job4,m144,start,697
18.06345522384803,job4,m152,start,698
18.0686163777485,job4,m146,start,576
18.0686163777485,job4,m149,start,577
18.0686163777485,job4,m151,start,578
18.150443028745922,job4,m28,execute
18.150443028745922,job4,m30,execute
18.150443028745922,job4,m130,execute
18.150443028745922,job4,m0,execute
18.150443028745922,job4,m2,execute
18.150443028745922,job4,m6,execute
18.150443028745922,job4,m7,execute
18.150443028745922,job4,m10,execute
18.150443028745922,job4,m12,execute
18.150443028745922,job4,m13,execute
18.150443028745922,job4,m16,execute
18.150443028745922,job4,m17,execute
18.150443028745922,job4,m21,execute
18.150443028745922,job0,am,finish,96
18.163370631524806,job4,m22,execute
18.163370631524806,job4,m58,execute
18.163370631524806,job4,m69,execute
18.163370631524806,job4,m80,execute
18.163370631524806,job4,m83,execute
18.163370631524806,job4,m120,execute
18.163370631524806,job4,m1,execute
18.163370631524806,job4,m5,execute
18.163370631524806,job4,m9,execute
18.163370631524806,job4,m15,execute
18.163370631524806,job4,m18,execute
18.163370631524806,job4,m24,execute
18.163370631524806,job4,m25,execute
18.163370631524806,job4,m26,execute
18.163370631524806,job4,m27,execute
18.163370631524806,job4,m29,execute
18.1655624044389,job4,m74,execute
18.1655624044389,job4,m87,execute
18.1655624044389,job4,m123,execute
18.1655624044389,job4,m32,execute
18.1655624044389,job4,m37,execute
18.1655624044389,job4,m38,execute
18.1655624044389,job4,m39,execute
18.1655624044389,job4,m41,execute
18.1655624044389,job4,m44,execute
18.1655624044389,job4,m49,execute
18.1655624044389,job4,m50,execute
18.1655624044389,job4,m56,execute
18.1655624044389,job4,m57,execute
18.1655624044389,job4,m59,execute
18.1655624044389,job4,m61,execute
18.1655624044389,job4,m62,execute
18.17315334534049,job4,m66,execute
18.17315334534049,job4,m72,execute
18.17315334534049,job4,m65,execute
18.17315334534049,job4,m68,execute
18.17315334534049,job4,m73,execute
18.17315334534049,job4,m78,execute
18.17315334534049,job4,m79,execute
18.17315334534049,job4,m85,execute
18.17315334534049,job4,m86,execute
18.17315334534049,job4,m89,execute
18.17315334534049,job4,m91,execute
18.17315334534049,job4,m92,execute
18.17315334534049,job4,m96,execute
18.17315334534049,job4,m101,execute
18.17315334534049,job4,m102,execute
18.17315334534049,job4,m103,execute
18.17958881903985,job4,m8,execute
18.17958881903985,job4,m40,execute
18.17958881903985,job4,m47,execute
18.17958881903985,job4,m70,execute
18.17958881903985,job4,m93,execute
18.17958881903985,job4,m136,execute
18.17958881903985,job4,m147,execute
18.17958881903985,job4,m154,execute
18.17958881903985,job4,m3,execute
18.17958881903985,job4,m4,execute
