job4487,12673,79,118168364,1159418588,403221547,1
job4541,12738,65,2873946530,4678623812,235317475,22
job4563,12776,38,454548586431,1432515335737,53231473406,3387
job4803,13304,528,2707227024,5157567593,740712162,21
job4866,13440,136,1452044257,1920650290,4353500,11
job4880,13495,55,9248308143,11050625297,3445859285,69
job4926,13671,176,19617627130,58041979975,2611741957,147
job5032,13951,280,1837955583,5570214539,2088618316,14
job5056,13991,40,26774917944,82202701269,11287536135,200
job5062,14007,16,6426613099,21663302174,6696766152,48
job5133,14230,223,2306378281,2468812106,152330403,18
job5153,14297,67,2928124495,7616930708,3305052049,22
job5203,14402,105,46890093222,130667842599,59804513333,350
job5205,14408,6,45778560215,127097210118,58208889232,342
job5228,14480,72,34021375724,145419634429,63816710228,254
job5303,14772,292,36438717024,134314469277,60024668054,272
job5315,14833,61,134240543216,652593187838,254418396426,1001
job5426,15227,394,4502322199,31887608223,7898537365,34
job5432,15239,12,1372210604,2885350064,20215370056,11
job5501,15554,315,828079489204,1295596538262,547297581360,6170
job5502,15560,6,1264559662,4207170687,2666986298,10
job5510,15597,37,12139248578,41255343921,18161156247,91
job5540,15683,86,28865932593,126673520992,55690088188,216
job5571,15850,167,5918745580,19724487192,5929559979,45
job5575,15857,7,1424993267,1881318749,652771449,11
job5579,15871,14,1717244740,1747460043,874635053,13
job5585,15886,15,250522692385,365408028199,52478795822,1867
job5667,16181,295,28365717578,123914786018,54423336948,212
job5707,16287,106,1336191172,1852013927,4269825,10
job5753,16406,119,31584185446,139389462750,61288668281,236
job5787,16563,157,12063859737,16238792612,1763425,90
job5835,16659,96,156688205753,199185057268,78102066712,1168
job5869,16754,95,3166676717,6079229953,97226377,24
job5921,16979,225,2750060097,4460554016,10059,21
job5951,17093,114,593809983,1412386676,89575300,5
job5955,17095,2,1974624854,2139748846,1039163291,15
job5975,17173,78,763860640841,2135536320711,53992,5692
job5999,17216,43,2840407171,5504677092,111322088,22
job6004,17235,19,2196576089,8511477652,57771618,17
job6094,17486,251,9700224789,19335794446,198820,73
job6112,17704,218,33124400155,146622150724,64504348816,247
job6115,17721,17,2283766828,4207247756,2676854824,18
job6120,17741,20,31003360415,136541072772,60083090151,231
job6130,17779,38,1683876295,2902755750,337147088,13
job6155,17824,45,40323840430,163332189567,75046045272,301
job6162,17846,22,886638549,1171696945,898537570,7
job6248,18027,181,780286716737,1339450243738,2862732510,5814
job6249,18049,22,23138160570,109862787215,15851434308,173
job6281,18151,102,280661825927,1098781567499,337406016599,2092
job6298,18220,69,10579490361,100847802255,466417,79
job6299,18233,13,15102590428,45449493459,391579645,113
job6307,18291,58,18122314092,36466203783,8297756570,136
job6328,18388,97,275250865595,1460042546390,450763385040,2051
job6347,18543,155,185293405658,900363548778,335222472392,1381
job6398,18839,296,2575028731490,10685200731412,90121001474,19186
job6403,18864,25,661023613,1540095284,140738487,5
job6420,18924,60,273139521622,1053229228652,323325456391,2036
job6433,18970,46,2689071820,5669445998,185445954,21
job6435,18974,4,3381905998,3840912082,1778623919,26
job6445,19027,53,2846235250,3324002835,1490232403,22
job6448,19036,9,2725201172,2993465718,1324339721,21
job6449,19052,16,3435872993,4838998258,1864364960,26
job6454,19149,97,7405890387,11579863411,3107772837,56
job6457,19191,42,32253205621,41130149688,12700,241
job6469,19237,46,32253205621,41130676220,12700,241
job6470,19237,0,32253205621,41133065018,12700,241
job6471,19238,1,32253205621,41132324742,12700,241
job6472,19238,0,32253205621,41123031209,12700,241
job6473,19239,1,32253205621,41134617469,12700,241
job6475,19242,3,32253205621,41127915803,12700,241
job6477,19245,3,5258270474,22340730379,20233885109,40
job6485,19320,75,1036320087,1872287454,2252105,8
job6498,19406,86,463177240,1095464597,85208703,4
job6503,19440,34,2494928322,2561776600,1199532124,19
job6504,19441,1,855155507273,1585136205078,131253919257,6372
job6510,19494,53,64457452881,171904184331,77630946123,481
job6515,19533,39,2508624609,2761474100,227702286,19
job6526,19585,52,132761705901,334681163286,64561716388,990
job6530,19615,30,8724786361,14426716718,1617531356,66
job6538,19678,63,61992335901,167847623571,75785080269,462
job6547,19725,47,9285121600,22596842835,317039,70
job6554,19782,57,12211628241,27327290605,13053806526,91
job6563,19820,38,894112220266,3559903658262,297487596677,6662
job6588,19887,67,61889255256,167971474293,75763074832,462
job6593,19906,19,400902235823,811377780749,465282206653,2987
job6620,19963,57,15102590428,45476387629,391579645,113
job6622,19966,3,58353148453,162351230229,73214325863,435
job6638,19990,24,1220387306,1728551946,5063977694,10
job6639,19998,8,9056281852,9557572130,2856,68
job6641,20012,14,3513169227,4935327615,1940334209,27
job6643,20070,58,2888446533,3796319056,3316595068,22
job6659,20125,55,2805390868,4791916242,2005661,21
job6663,20154,29,4882847387,26613370013,7928016420,37
job6680,20313,159,2038699078,8487695883,1245749560,16
job6695,20403,90,1996065203,2435929869,1460793692,15
job6701,20454,51,1533297760428,3666252370859,2047956039243,11424
job6704,20477,23,9056281852,9552603772,2856,68
job6715,20542,65,60607951168,165921575877,74799902263,452
job6737,20713,171,847519589,1397847581,501077085,7
job6752,20880,167,640349995841,869120083420,151210848204,4771
job6760,20927,47,176122916751,872234503134,326882270049,1313
job6766,20993,66,18122314092,36406855741,4016967775,136
job6792,21115,122,381524042,1365802450,767896848,3
job6793,21121,6,9056281852,9555755701,2856,68
job6797,21148,27,1467354222,2035628061,32464190,11
job6806,21182,34,930027624068,3565866060245,1304658159045,6930
job6834,21353,171,46700579242,376097856022,178379520841,348
job6855,21474,121,4487854912,8810424802,2979115786,34
job6864,21555,81,267259333730,1007296143461,310731076746,1992
job6937,21822,267,63211684272,115360556251,923421123,471
job6996,22017,195,622248245,1240580439,950991787,5
job7021,22108,91,945346398,2929381304,1112933553,8
job7034,22181,73,27096856779,50698139618,478286112,202
job7065,22315,134,3334689305,8763099475,52106,25
job7088,22417,102,886964904,1347815544,78950676,7
job7115,22528,111,3502413806,8940138247,6407,27
job7134,22565,37,39831918636,177359059592,75523098374,297
job7173,22767,202,647544702490,1883757955826,1084098384140,4825
job7176,22779,12,1207301149,1542556621,961161480,9
job7297,23309,530,670630126,1381900356,1158181960,5
job7311,23372,63,964571817149,1297518466928,174217,7187
job7312,23373,1,288263914241,327999895492,161399,2148
job7313,23374,1,8008077427,14004985055,709399947,60
job7314,23378,4,81906301780,258209834421,155987251091,611
job7317,23396,18,37507713786,38410964257,27432,280
job7326,23428,32,964273925173,1297522050361,174217,7185
job7330,23432,4,288263914241,327996298950,161399,2148
job7331,23433,1,37507713786,38393029689,27432,280
job7336,23457,24,7836036467,13626866013,697625159,59
job7337,23460,3,7964439008,13843235277,707323131,60
job7457,23766,306,22249545731,40728373394,7158974564,166
job7537,24029,263,578972555,1380422278,750060075,5
job7543,24057,28,28255961873,81567646667,69904629238,211
job7568,24237,180,604517882,1344329891,107025677,5
job7633,24580,343,8008077427,9834519434,2153476,60
job7655,24676,96,7836036467,9501548424,1836787,59
job7681,24858,182,7964439008,9562420841,1847043,60
job7682,24861,3,174488426619,429212717136,250606995983,1301
job7685,24913,52,1283571310,3958088290,729877726,10
job7710,25048,135,174559524880,429379581559,250606995983,1301
job7789,25294,246,353865278,3680027092,255561769,3
job7881,25409,115,4412330323,5193348823,291590563,33
job7976,25648,239,9884861338,24645505740,202163766,74
job8001,25702,54,320137178,4046901739,262950282,3
job8020,25740,38,2112357250,2564540793,1838322566,16
job8028,25764,24,2236258125,3663107671,2224247515,17
job8030,25765,1,592756013194,943815201840,476051994984,4417
job8281,26139,374,721113121,1334849191,179747801,6
job8326,26203,64,21651207260,68148009634,6261305124,162
job8349,26241,38,4437156738,9844320782,4644911142,34
job8401,26335,94,2879165897,5415818356,2703975403,22
job8461,26457,122,4565644537475,6654993693259,2715072900040,34017
job8534,26568,111,2059249837,2144890359,248910,16
job8581,26662,94,64861306419,171907774556,7597486738,484
job8585,26685,23,749244652,1461202060,206774650,6
job8740,27041,356,66847191055,130643583017,288955482,499
job8858,27243,202,1377780755,1830327376,5927,11
job8888,27308,65,11444293725,11939443430,1673647008,86
job8912,27360,52,5719505712,6993310382,3873278,43
job8952,27423,63,11384471055,11721042057,1553687462,85
job9010,27538,115,48579479942,74365884990,8254461543,362
job9013,27543,5,7895919545,10743753677,5207607,59
job9032,27586,43,2544336595,2612788129,122802137,19
job9035,27594,8,1175351130,1848413722,884967463,9
job9036,27595,1,1071630687,2531071408,581843107,8
job9048,27606,11,10795741667,13526919441,180716495,81
job9061,27640,34,2289145908,3537196181,1466943430,18
job9140,27859,219,1662513854,1723171897,890,13
job9142,27873,14,590264139,1311628433,58388160,5
job9148,27892,19,2028353750,2034466440,90959,16
job9171,27974,82,47507336491,65596991796,5140988066,354
job9201,28049,75,3238507100,10735874678,250689,25
job9206,28068,19,164391615751,344736183903,179283429688,1225
job9233,28165,97,602265625,1622811641,12104308,5
job9338,28608,443,922584141195,1726372571192,980491666107,6874
job9360,28701,93,42039205687,80142701137,66097825979,314
job9417,28805,104,591102596,1076486617,46605573,5
job9449,28903,98,37831360727,45801791923,2916878394,282
job9472,28996,93,0,1193094746572,679215815044,0
job9494,29082,86,2926776225,3355059655,2023328490,22
job9545,29229,147,105070306514,246449265754,23167734994,783
job9547,29230,1,105070306514,199562161594,22970621366,783
job9571,29279,49,13365452138,25378889396,5580282805,100
job9603,29398,119,562055501,1313589733,66251,5
job9619,29453,55,692852253369,3810188920997,2989414930416,5163
job9724,29653,200,3681617247,7856143146,265083534,28
job9764,29756,103,175153436705,389222393133,130076630669,1305
job9970,30145,389,30818703943,85756558056,22167625054,230
job10011,30244,99,4703648166,9245690224,1135781233,36
job10101,30454,210,10598145365,42885727942,9021259031,79
job10110,30485,31,214176476058,1347759138695,828931093454,1596
job10158,30675,190,259941738781,545482097023,191950237788,1937
job10171,30758,83,10043728346,27058463884,6968186412,75
job10187,30843,85,603619547,1089967875,55844759,5
job10229,31034,191,9244530581,34948042720,209086352,69
job10230,31043,9,2171879623,7728170865,2671868700,17
job10258,31188,145,4844241625,13144382202,5217093813,37
job10261,31192,4,41173090788,195874730929,113021039,307
job10266,31205,13,39065341479,122888099607,76147679554,292
job10273,31261,56,2478823080,2717339218,285702725,19
job10276,31269,8,2047347884,9508290010,2660892060,16
job10311,31456,187,889356926233,2714118322841,10403898104,6627
job10361,31790,334,19966992897,30056326059,1085493058,149
job10362,31795,5,81146824563,210375962670,39027787828,605
job10416,32033,238,10584917657,19807500591,12406876276,79
job10418,32038,5,1072270509,1118901650,21872575,8
job10438,32112,74,34232020891,53355455361,16611,256
job10466,32205,93,37973867615,45885094075,2923468516,283
job10484,32274,69,8826125861,10819467521,248,66
job10490,32311,37,2572887911,7394262809,1951919674,20
job10535,32410,99,211228078602,316536879370,106945271153,1574
job10550,32458,48,261903512172,1001580873039,588306609165,1952
job10607,32609,151,143646711819,442673023969,212574150759,1071
job10612,32631,22,32585848382,45563774655,21930999,243
job10616,32638,7,685962221,1324922418,133940803,6
job10662,32854,216,52128795916,65933691475,8359172,389
job10665,32880,26,1076131679,1246069094,21898112,9
job10822,33253,373,7348837494,17589848592,11439743597,55
job10857,33370,117,37866494747,58436950268,3837862875,283
job10904,33518,148,958511601,1535520166,2840364,8
job10916,33532,14,2400945464,4559784576,2805,18
job10998,33755,223,10724019890,17805635153,8662341632,80
job11082,33915,160,2134448433,3705739293,5359114,16
job11189,34204,289,40196772564,47085052620,34306710769,300
job11235,34339,135,652435565,1546223430,914760808,5
job11243,34353,14,5099919068,12920839014,5217093813,38
job11304,34469,116,52134306402,65916363151,12477067,389
job11308,34478,9,1800291390,2271500288,38589125,14
job11310,34481,3,294293287513,894142812559,515486113672,2193
job11314,34487,6,8049629002,14049359286,713046822,60
job11318,34511,24,9088769330,24993144683,11717044882,68
job11322,34531,20,5712800444,18071524251,5675480490,43
job11400,34826,295,2758024048,5405231530,826913209,21
job11423,34930,104,6883937346,14429884182,3087122895,52
job11431,34942,12,28629724880,68269991714,8817827730,214
job11434,34953,11,1421948011,1912603078,780003068,11
job11453,35029,76,211056253240,316407193892,106887230173,1573
job11485,35178,149,7777314372,32414940050,15772668112,58
job11513,35331,153,3939933101,5146371412,291117014,30
job11543,35390,59,3087397830,3807430404,2572683157,24
job11554,35420,30,5712800444,18633461723,5669603806,43
job11558,35430,10,177450611094,737138615917,19770784896,1323
job11562,35438,8,1267623177,1661581075,307228554,10
job11568,35460,22,8049629002,9878950818,2096361,60
job11575,35495,35,329116950461,972572620380,5492355543,2453
job11578,35496,1,19059790309,50020758664,35218462052,143
job11625,35584,88,368620571809,455886910735,3502857658,2747
job11653,35710,126,10211988904,36010825490,2992831488,77
job11667,35822,112,100492869354,628390388347,231001189593,749
job11680,35867,45,569791239172,1195224318818,715008306376,4246
job11691,35925,58,1479050761289,4701753403053,1737108464644,11020
job11721,35991,66,40196772564,47150392131,34307094229,300
job11734,36123,132,6919296211,10940765126,7868383871,52
job11750,36251,128,44757535051,109588983096,62898934789,334
job11764,36391,140,619475176,1365233501,135960850,5
job11765,36411,20,867235217079,1443026751847,120817239326,6462
job11798,36738,327,20229094231,35459906214,25256208315,151
job11815,36854,116,502239044,1093301887,804324986,4
job11841,37138,284,12212232368,27465664295,10614303190,91
job11890,37308,170,24759024103,35612667462,20665582847,185
job11911,37478,170,1230397816,3092521277,1267889859,10
job11913,37479,1,1276505569,3429967920,853847577,10
job11949,37775,296,164833787623,1512992281543,9315360771,1229
job11952,37795,20,542117642214,3812262992064,1145293237694,4040
job11995,38418,623,44744799420,109339582601,63156840214,334
job12017,38566,148,739782521,1323780176,174888346,6
job12051,39083,517,84414711159,278730811524,99118096809,629
job12069,39304,221,44745437283,109558223706,63156840527,334
job12192,39867,563,55487813187,64782233075,11816043,414
job12250,40096,229,195836180392,214595515919,7980257013,1460
job12298,40173,77,5915419589,12256916846,1185930109,45
job12300,40174,1,6981578600,27142827592,5527285924,53
job12342,40320,146,5472243678,7006645525,15458,41
job12380,40608,288,803488981891,1252043693211,8350737464,5987
job12404,40651,43,676826346,1103711329,491005034,6
job12569,41144,493,787521365,1223558842,755187940,6
job12597,41239,95,35099117131,48079868514,36557489310,262
job12613,41290,51,7131247670,8513677025,1851712,54
job12623,41313,23,875973342003,1235903539985,114633500158,6527
job12644,41388,75,16346184166,21714174998,16190172528,122
job12649,41398,10,16909324319,43266849125,17650825856,126
job12673,41478,80,11065089713,11929179580,1343458458,83
job12695,41547,69,28141691672,72503806100,5963016,210
job12721,41628,81,272809171796,666515897946,18477218998,2033
job12748,41759,131,35295644881,47457037635,36289529292,263
job12769,41840,81,16802775923,17332637227,24136093,126
job12782,41862,22,4262658692,5356672745,113523,32
job12789,41878,16,14162333718,22845091532,9789879643,106
job12841,42030,152,2682890671,3340646014,2275385703,20
job12848,42047,17,521379253,1119801066,519488156,4
job12856,42063,16,6959069313,16460483578,3789224618,52
job12860,42065,2,28396324607,66755806932,9196090385,212
job12924,42233,168,12430043458,27181238188,13044642627,93
job12937,42259,26,218645527580,290215757104,140514263960,1630
job12964,42348,89,78237577270,465076947530,142831157527,583
job12989,42427,79,54449656603,108140243773,72620640349,406
job13000,42479,52,902823957,2012945236,494270850,7
job13052,42614,135,8442612985,11543536330,5569106,63
job13063,42666,52,13943259116,36964394432,4093285311,104
job13115,42871,205,7865886414,14347228899,2706,59
job13121,42910,39,6137411880,7520510995,4143870,46
job13129,42978,68,937351780953,1425074844984,13659454923,6984
job13130,42986,8,61697347555,160911565544,153776,460
job13153,43038,52,2855119572,5376280248,2690497950,22
job13163,43046,8,61542822031,159778364664,88434,459
job13252,43262,216,1454933842,3204604510,2025102277,11
job13263,43284,22,667507665,1777034359,13060896,5
job13290,43347,63,1938772140,4424011519,1710746128,15
job13302,43376,29,140359396612,577167496069,242300916212,1046
job13355,43506,130,669668766,1138856798,1590114,5
job13360,43513,7,1460389800,3178303134,2025102277,11
job13375,43556,43,1915316419,2208933617,1115325836,15
job13400,43592,36,59413906977,147712200469,5186691,443
job13403,43599,7,1443350941,2031098335,888,11
job13416,43611,12,1459090539,3878856438,2438016604,11
job13422,43625,14,40134715943,82764217368,1627941157,300
job13432,43651,26,1443353297,2077023628,888,11
job13436,43671,20,40134779997,82642223241,1627941157,300
job13462,43742,71,25629566138,44042254737,382710,191
job13507,43879,137,517807840767,2257910810059,675375859020,3858
job13518,43906,27,1448842941,3082290296,2025102277,11
job13519,43908,2,1446591211,2158919934,888,11
job13537,43948,40,1460390009,3878856442,2438016604,11
job13556,44018,70,1585553742,3080161693,1815768455,12
job13642,44266,248,5580521832,21566851007,9360390591,42
job13656,44297,31,268944192,1264095293,894247216,3
job13668,44340,43,24687740695,48601817022,6868,184
job13687,44387,47,40134715943,82642079475,1627941157,300
job13696,44427,40,40134817928,82679306519,1627941157,300
job13703,44451,24,45435529059,460821265728,851786671,339
job13712,44472,21,30572199493,259204992134,3552881380,228
job13713,44472,0,25505735089,214784855744,1837134748,191
job13714,44473,1,39136071558,418771706290,52055908635,292
job13715,44475,2,52121094834,323340284093,3609408017,389
job13735,44536,61,1507303344,1641684137,1142891808,12
job13757,44572,36,143519745937,299789019738,19739455817,1070
job13773,44590,18,1585553742,2946089623,1516177710,12
job13790,44642,52,669784085,1439387221,13060437,5
job13793,44661,19,1939313328,4836146246,1813305357,15
job13806,44710,49,8009767935,20915958927,12296694,60
job13848,44836,126,2769583094,5080661730,769921408,21
job13990,44970,134,84397680225,350678130669,113346231076,629
job13993,44977,7,84397680225,350643152230,113346231076,629
job14040,45058,81,1915316419,2210617619,1115325836,15
job14045,45066,8,6212201693,19103235983,10026523131,47
job14146,45205,139,1687454936,3341374011,1923486510,13
job14200,45316,111,79630185596,162391659900,80534355144,594
job14202,45317,1,745402334059,2080132316579,1174062221284,5554
job14211,45354,37,1689952614,2304528456,6055615,13
job14212,45355,1,6687472575,8295853173,13190154,50
job14252,45426,71,47435021269,90050983876,74163691614,354
job14258,45447,21,25629566138,44025575307,382710,191
job14272,45491,44,533891037,2207915759,76563037,4
job14285,45547,56,9422481258,13146057415,18066691,71
job14295,45591,44,31072412410,40334450046,6405717608,232
job14308,45633,42,1582628497,1684650428,18610061,12
job14332,45684,51,1457595493,3207963850,2025103845,11
job14351,45743,59,1459488463,3878591333,2438019294,11
job14358,45772,29,1687454936,3203136077,1603377607,13
job14365,45798,26,26394445705,48019026585,820356376,197
job14368,45810,12,1451166680,2031113690,888,11
job14379,45868,58,26394445705,48035127668,820349979,197
job14381,45868,0,963459958084,2625944916540,982222,7179
job14404,45924,56,6212201693,18904416761,9318907145,47
job14409,45947,23,25629456987,47512356951,226330,191
job14480,46090,143,25629566138,44045278693,382710,191
job14508,46189,99,216140830,2720048450,931217638,2
job14513,46220,31,4444707611,7181965908,392928246,34
job14517,46239,19,26394463499,48056901647,820263786,197
job14522,46244,5,745402119045,2080125419259,1174062221284,5554
job14534,46254,10,25631090307,47538832939,2774581,191
job14569,46268,14,26394463499,48027650841,820209079,197
job14599,46304,36,630668190367,907436851240,431527967457,4699
job14665,46493,189,1539312284,3175750401,1446164605,12
job14696,46584,91,1426120055,1726668121,6634864,11
job14725,46642,58,6558525480,8625372580,17138,49
job14727,46643,1,6558525480,38366155317,7858586605,49
job14733,46650,7,6558525480,15065649063,1456863918,49
job14758,46694,44,745536852274,2080132931323,1174062221284,5555
job14763,46716,22,674232514,1153274897,5882869,6
job14823,46882,166,301563068734,918450574358,561024937338,2247
job14846,47002,120,2699707562752,7706402681867,66738,20115
job14870,47109,107,16119592150,39034942439,21483536470,121
job14917,47342,233,1234653297050,4081703210896,4843697394,9199
job15031,47788,446,3260127941,3509363841,1534215,25
job15043,47824,36,2704396380,24179192904,103241707,21
job15080,47952,128,76229917057,117114680513,75528970242,568
