job181,930,8,864139594519,1071567547094,174886,inputPath120
job210,1165,13,119609735763,26319811535,198118618,inputPath82
job211,1174,9,20878071990,49821962708,910308926,inputPath139
job219,1186,3,211438606982,278419921080,157823,inputPath141
job229,1255,20,61438536432,160563353397,141263,inputPath147
job230,1281,26,932137282489,1417719306523,13467908063,inputPath148
job244,1383,14,1104815736440,13214564546,67654,inputPath157
job249,1422,0,32822367798,35725773567,23255,inputPath160
job257,1452,3,13328840014,3806506501,337753088,inputPath165
job269,1476,10,11852529675,6865089255,41005,inputPath172
job278,1510,2,1419682049,3836991447,2407054227,inputPath179
job281,1513,1,13328840014,3805348908,337753088,inputPath164
job282,1514,1,122332860631,47221899872,6193253,inputPath181
job288,1530,3,2873230019,5357297983,2740651386,inputPath187
job290,1532,2,61438536432,160525625356,81137,inputPath146
job296,1550,4,1428679566,3028130600,1986793024,inputPath194
job305,1603,14,70074185720,39060479191,17798,inputPath200
job312,1619,3,1853748766,7426824810,4737197537,inputPath205
job318,1647,13,4338518467,3158289180,45075,inputPath79
job319,1648,1,4338518467,3166081846,45606,inputPath79
job321,1649,1,1853746378,7415106063,4737197537,inputPath211
job329,1687,5,4152993219,16576463146,8403312899,inputPath217
job404,1834,1,4338518467,3490018850,114989,inputPath79
job429,1895,2,25027450515,44803071814,222671801,inputPath302
job544,2074,3,33156745237,35844241488,23559,inputPath410
job561,2101,4,217652352804,278416313966,157834,inputPath427
job563,2105,1,2961320173,10216188264,248357,inputPath429
job568,2112,1,67212433879,17842408434,2398075034,inputPath433
job592,2153,3,67212574556,17955755811,2398015967,inputPath441
job596,2171,10,73166113705,28775308527,10569939629,inputPath445
job628,2259,3,12009115062,10378504997,1080622936,inputPath475
job648,2331,3,35985013466,164454116265,7303868177,inputPath493
job656,2349,6,2320734752,3624006597,938616202,inputPath500
job676,2363,1,9758604373,26217233735,200218796,inputPath516
job699,2397,1,172524964,3112986556,164423857,inputPath535
job712,2410,1,2507031825,2898974559,77923355,inputPath548
job759,2478,0,1128047161681,255090355954,4815498961,inputPath593
job781,2521,0,125611620622,4108687934,34136,inputPath605
job784,2523,1,125611620622,3777289269,34136,inputPath604
job797,2595,0,13328840014,2321309741,31877,inputPath164
job829,2670,1,13328840014,2322940654,31877,inputPath164
job845,2741,1,2550699740880,1935646640358,11985578307,inputPath94
job846,2742,1,1396735045827,2648233428,10169609,inputPath655
job871,2843,0,82148913660,547886574166,266333899010,inputPath673
job889,2913,0,7945982128,22017698156,2281848377,inputPath687
job930,3048,2,223987216969,278389615489,158332,inputPath718
job950,3080,0,116485446261,62656203829,36862219,inputPath737
job957,3087,4,33473169666,37249210372,23570,inputPath744
job1001,3175,2,116483704848,62655335134,20518387,inputPath785
job1022,3213,1,36114677783,161801088307,1644120197,inputPath806
job1062,3282,0,1193359846529,435764560906,6997465964,inputPath839
job1075,3307,0,279714326867,90648090422,6776419,inputPath851
job1077,3315,7,387445705,4307813981,294211679,inputPath853
job1080,3321,1,395220541,4773369851,341374414,inputPath856
job1084,3340,1,116481671981,62643698375,4455908,inputPath860
job1089,3362,4,866551456180,1067730332147,174918,inputPath864
job1092,3389,0,3879061443,4922716771,607,inputPath867
job1149,3627,6,42039205687,80142701137,66097825979,inputPath910
job1197,3723,1,4677361127239,69662953679,5928140,inputPath953
job1201,3736,8,1051104179273,6005118771,3423971938,inputPath956
job1312,3858,3,10008045130,9381277429,7507222,inputPath1047
job1319,3870,1,321904616994,30958196005,153900507,inputPath1054
job1370,3969,1,388908793682,61348779549,9855320,inputPath1088
job1386,4005,5,1689106109328,4302631645102,830214106323,inputPath1097
job1408,4069,4,1233016656,2480107795,799,inputPath1111
job1412,4082,2,1112716592410,6137293942,3537600173,inputPath1112
job1465,4218,1,1126429636912,5464794854,3136111344,inputPath1143
job1498,4328,1,50580403901,16346554661,7563166,inputPath1165
job1525,4416,1,11813295131,2659922661,1933,inputPath1184
job1568,4510,10,25014905708,5624999325,62028529,inputPath1214
job1574,4555,22,292833826124,105317998197,9095266523,inputPath1219
job1602,4617,1,77634498120,78184151165,23586817668,inputPath1236
job1639,4757,5,198432839693,66886718506,7222740246,inputPath1260
job1647,4769,1,28131670925,99502984234,24567519653,inputPath1266
job1652,4793,3,10020384665,9417442426,7545762,inputPath1270
job1671,4837,3,7614743793,7271864608,4439594,inputPath1283
job1686,4907,0,4412330323,5139059258,291590563,inputPath1290
job1700,4927,1,28131670925,103959615263,36903601052,inputPath1265
job1705,4938,1,77634498120,18258851956,7720601858,inputPath1236
job1716,4971,0,6098110379,8224271514,53776466,inputPath1308
job1869,5216,1,1238940674726,6751803133,3832202327,inputPath1432
job1914,5328,0,11813295131,2435769559,951394588,inputPath1183
job1918,5347,12,16746336605,11876550574,7961280238,inputPath1462
job1933,5379,0,57188756637,10157617383,561533,inputPath1473
job1947,5400,1,324122633856,45233074515,1140888845,inputPath1482
job1963,5419,2,38089101118,3554517450,3651010686,inputPath1495
job1966,5423,3,19741387364,2317755758,2482948282,inputPath1498
job1979,5481,8,31981707272,2218580509,2330537707,inputPath1504
job1987,5533,10,460001119642,54219740279,54530234611,inputPath1509
job1996,5544,0,803408110661,2188216468,3208,inputPath1516
job2001,5575,10,58642877291,30963845086,17113429013,inputPath1519
job2017,5620,3,1294103449542,6795355904,3813822646,inputPath1530
job2022,5629,0,57188756637,9400166842,546079,inputPath1472
job2028,5652,1,1150304169432,6215215239,3684986408,inputPath1538
job2056,5716,6,20112451317,8945871422,16348,inputPath1554
job2061,5731,4,20106797809,8957160898,36296,inputPath1557
job2062,5734,3,963552581862,5786524607,3337929429,inputPath1558
job2086,5786,1,10016362693,9416250302,7732019,inputPath1577
job2090,5793,2,20118925225,8998083545,68004,inputPath1579
job2101,5824,11,1249522638443,6627804596,3774751238,inputPath1587
job2113,5856,3,67199243704,245410484509,96056074259,inputPath1597
job2115,5865,6,30898242474,61584392550,1301187944,inputPath1598
job2130,5883,1,21633944622,51456679355,854510114,inputPath1607
job2144,5909,1,10101187093,9463361195,7502207,inputPath1612
job2181,5967,5,1061112016603,6060047589,3466206482,inputPath1633
job2202,6016,3,57188756637,7527319422,431152431,inputPath1472
job2204,6021,1,803139477649,469204969919,317867911583,inputPath1515
job2214,6047,4,939173482292,5365288984,3121966267,inputPath1653
job2229,6087,0,953063700412,1169659683902,13560523300,inputPath1661
job2255,6121,2,196853312858,62341815325,213802,inputPath1685
job2271,6143,1,196853424790,62345132402,976708,inputPath1700
job2282,6160,1,57188756637,9393753002,515388340,inputPath1472
job2290,6169,2,1147974844379,5804025804,3281717237,inputPath1716
job2341,6240,2,1122172977685,27850377482,16514988689,inputPath1758
job2351,6273,0,3404431747,6381531101,4990982874,inputPath1765
job2411,6350,1,29266469955,6448261893,66220512,inputPath1817
job2422,6372,1,5434148724,36601827030,10243470521,inputPath1825
job2512,6466,2,19741387364,2334220606,2482881605,inputPath1497
job2547,6524,2,205477977394,62392592065,7544869911,inputPath1928
job2589,6585,4,1029580000708,22690164019,1170148760,inputPath1959
job2600,6600,4,61257786161,9757503789,6057230105,inputPath1965
job2601,6600,0,1262913278299,30289615398,17928930191,inputPath1966
job2610,6625,0,9997849777,9333843348,8196286,inputPath1971
job2614,6630,1,1113947941879,26220265112,15540261877,inputPath1975
job2624,6651,2,1250793077379,29990575669,17742500650,inputPath1980
job2629,6659,4,1141193864190,6230472705,3532474853,inputPath1985
job2636,6684,5,1130324280822,2209600991,1837754758,inputPath1989
job2663,6754,1,10072082774,9436413061,7558281,inputPath2003
job2701,6848,9,1706087908312,11653647092,1263654,inputPath2032
job2708,6875,3,1194918668330,6473037138,3674937364,inputPath2035
job2713,6892,13,22053689039,45920956577,6295,inputPath2039
job2715,6901,5,24192084313,11897601778,11012815168,inputPath2040
job2725,6935,1,33619161357,112701947772,1649231235,inputPath2047
job2726,6935,0,2361438373,2655011839,7924641,inputPath2048
job2735,6964,7,312095272656,9921535282,6034328888,inputPath2054
job2742,6990,2,1182925680641,30265889389,17942099897,inputPath2059
job2755,7024,2,196967341790,62687114465,810875375,inputPath2066
job2774,7080,2,28638892132,46334973849,762232352,inputPath2076
job2833,7204,5,7119945956,29587416381,6870079053,inputPath2117
job2861,7330,0,305767562498,246185441741,169212,inputPath2142
job2876,7433,3,1256017038360,944217207138,174844,inputPath2155
job2927,7741,1,49558752609,31432126820,28066,inputPath2189
job2949,7887,14,5237852531,4764329230,3774711592,inputPath2198
job2953,7916,0,231778822176,189556206486,129931,inputPath2202
job2964,7999,4,303346796503,244234337911,169082,inputPath2211
job2970,8029,0,1655052612928,143026408400,31830702635,inputPath2215
job2981,8091,0,58267165668,44428422988,14267378,inputPath2221
job3010,8247,4,12095061081,26531392994,12796425952,inputPath2240
job3013,8267,1,46824343630,29517069017,26199,inputPath2242
job3039,8461,0,504204224760,2648697339,1047868855,inputPath2261
job3056,8537,0,1354290690589,991054879183,175395,inputPath2276
job3068,8593,1,624664304987,854204039732,148826608197,inputPath2287
job3102,8737,5,293134353754,237604828223,169211,inputPath2315
job3109,8796,19,31568474616,27493417819,26514,inputPath2321
job3121,8828,15,7262788427,11365905353,2880,inputPath2333
job3123,8830,2,1253872170304,942749646751,174872,inputPath2335
job3128,8888,4,30538870863,142673745855,21352369072,inputPath2339
job3181,9240,16,11723262536,7458334728,5066793551,inputPath2356
job3199,9310,1,58267165668,44435788245,14267373,inputPath2220
job3204,9359,14,52428162131,32764279680,29022,inputPath2393
job3210,9420,6,282611042725,230385878283,169115,inputPath2398
job3225,9536,9,2103371743130,10316515848,73449,inputPath2407
job3277,9838,19,862485883975,1440041523428,120885084956,inputPath2432
job3287,9889,4,26159180207,29523589197,21939,inputPath2439
job3306,9949,1,2490054172968,183111498735,6696919932,inputPath2452
job3307,9952,3,1356926136345,992851531602,175310,inputPath2453
job3316,10008,3,521078257522,2656947920,1049365062,inputPath2459
job3335,10138,2,231779737213,189563029496,132050,inputPath2475
job3337,10144,4,280155635217,228890703960,169201,inputPath2476
job3375,10343,2,1244666423422,936326793547,174843,inputPath2506
job3394,10474,3,126118676593,35826332776,2611498,inputPath2518
job3418,10527,10,2583927308124,12324597676,73448,inputPath2528
job3420,10534,2,58267165668,44453664982,14267380,inputPath2220
job3424,10543,4,32126866367,31207390199,27016,inputPath2533
job3468,10836,31,1980050136,2173520669,7190435,inputPath2560
job3511,11027,5,20443843213,9033240519,65215,inputPath2597
job3512,11028,1,20431297037,9025263695,33335,inputPath2598
job3516,11053,2,20437401544,9007567047,15155,inputPath2602
job3540,11109,2,53613105918,17321065095,8293187,inputPath2178
job3558,11173,3,28937610083,99399378477,24509816493,inputPath2622
job3561,11176,1,28937610083,103685322448,36994320510,inputPath2621
job3576,11223,0,95190744745,26012181438,2851490330,inputPath2629
job3577,11225,2,14637192986,12646122446,4374820,inputPath2630
job3579,11229,1,59614900727,61577177190,99815340,inputPath2632
job3592,11313,8,55891747272,9406338546,521983048,inputPath2639
job3604,11344,0,55891747272,7553833839,437506710,inputPath2638
job3618,11409,5,49614136619,268654805314,105944099146,inputPath2654
job3624,11429,0,5835698756,4995409573,5326666,inputPath2657
job3627,11455,20,18488827765,44988814188,16144385508,inputPath2660
job3628,11471,16,3544722112,6557644454,5108947211,inputPath2661
job3634,11508,1,1190852726931,238386453059,25289612045,inputPath2667
job3672,11648,0,35093808564,70756026949,1454193590,inputPath2701
job3695,11708,5,3773291566,3115599918,4597,inputPath2716
job3704,11738,2,4376976614,3432616045,74803,inputPath2715
job3705,11738,0,4076409320,3310951894,6434,inputPath2715
job3708,11744,1,3773291566,2525029157,1496,inputPath2715
job3711,11747,1,5630785213,3741738751,322811,inputPath2715
job3713,11750,2,4073858860,3378526231,13275,inputPath2715
job3716,11763,9,39871823569,6680732352,4095547105,inputPath2723
job3727,11774,0,193749805062,62488613119,1050938,inputPath2729
job3764,11884,30,193749682858,62498065876,178679,inputPath2747
job3765,11884,0,20000627291,2314220412,2489161767,inputPath2748
job3828,12046,1,106489041947,3960782371,1629187480,inputPath2789
job3854,12119,3,21182038967,44519640490,6104,inputPath2798
job3862,12140,6,6361747517,8667769038,54460296,inputPath2803
job3876,12209,1,5825031336,4982757250,4442854,inputPath2812
job3947,12373,0,20974049186,13939233583,18136452,inputPath2855
job3956,12419,10,42537519352,4162851585,4855866,inputPath2858
job3994,12520,1,193861773764,62864740897,777328772,inputPath2885
job4013,12550,0,83865619724,82277691736,21701432421,inputPath2892
job4015,12553,2,83865619724,15163004182,6269711735,inputPath2892
job4053,12663,1,59270050999,36420143350,2159925,inputPath2915
job4062,12687,1,36678555249,115265057000,1666478834,inputPath2921
job4084,12759,2,3179484159,11160666675,248290,inputPath2938
job4095,12780,0,340459317766,3144582686,30351363,inputPath2948
job4096,12782,2,28795261875,46601763280,816795826,inputPath2949
job4121,12877,1,2709843934,2179865792,4167643,inputPath2962
job4143,12901,1,246891857838,77479981049,1042797383,inputPath2974
job4144,12902,1,246891857838,78260701192,1008764429,inputPath2973
job4149,12910,0,4020314643,3269923691,46210,inputPath2715
job4150,12911,1,20000627291,2320343166,2489110698,inputPath2747
job4153,12913,1,4020314643,3299207089,46847,inputPath2715
job4173,12951,1,246891857838,95921421662,1588275194,inputPath2973
job4177,12955,0,246891857838,92485894255,1883812709,inputPath2973
job4184,12969,3,246891857838,253636304204,16461032057,inputPath2973
job4189,12985,2,246891857838,119897161461,2786851408,inputPath2973
job4191,12992,5,246891857838,57505146896,496011903,inputPath2973
job4192,12994,2,55891748317,10080640503,101025,inputPath2995
job4193,12999,5,246891857838,109640465775,3181191458,inputPath2973
job4195,13022,11,44810155988,464295762187,3085223,inputPath2996
job4198,13033,0,4636658844,3625428708,118314,inputPath2715
job4203,13041,3,5813908436,4998532753,4448128,inputPath2999
job4205,13046,5,64163795300,35218072396,235165455,inputPath3001
job4216,13057,0,12289053769,32625122132,10109370900,inputPath3008
job4228,13079,0,754282073,2745892776,1271472290,inputPath3013
job4240,13132,0,27795875255,257186030805,3342254957,inputPath3018
job4241,13133,1,58361039171,321229942265,3389295436,inputPath3019
job4243,13136,1,38104482152,422255308321,49335427551,inputPath3020
job4244,13137,1,25482257801,212771119667,1749591328,inputPath3021
job4250,13182,1,16530667317,32590117915,10109370900,inputPath3007
job4258,13204,2,2416624875,2990336296,1953824614,inputPath3029
job4276,13254,3,2587044208,3772406854,2374480332,inputPath3042
job4299,13341,12,89442392973,64106761155,395218671,inputPath3053
job4309,13377,9,89442297591,64102326647,395218671,inputPath3052
job4312,13397,0,109714558932,451952989071,885493962,inputPath3062
job4343,13470,1,47178232339,58602912484,24494962473,inputPath3078
job4408,13663,1,1968863780206,206097421300,9750,inputPath3118
job4472,13856,1,5786587778,4952149456,4475964,inputPath3158
job4474,13858,1,1308763546,2202843437,268368917,inputPath3159
job4477,13883,10,246891857838,104170571162,2002232546,inputPath2973
job4481,13892,5,1308752733,2202748182,384069311,inputPath3165
job4484,13908,3,16440485565,4412263427,132326839,inputPath3167
job4491,13935,7,20000627291,2308365052,2489117930,inputPath2747
job4535,14045,0,6086578899,2299287214,1105430074,inputPath3192
job4545,14076,5,26943635305,12351622757,504126476,inputPath3198
job4562,14127,7,3361325136,3376881435,890776374,inputPath3209
job4600,14210,1,5145729224,3660349722,1561408057,inputPath3234
job4608,14232,1,419481736900,706822157516,62725411461,inputPath3240
job4616,14250,6,125319835120,121377733098,1915806763,inputPath3247
job4618,14253,2,1527667164,2458287892,272,inputPath3249
job4632,14292,2,21769175643,17253617231,112526763,inputPath3256
job4651,14358,4,23886753762,45430391822,264048,inputPath3269
job4702,14479,2,115454664070,63872397952,2188551,inputPath3308
job4703,14484,5,51935123154,80362385453,6552217094,inputPath3309
job4713,14552,9,1132266368,4421717636,2751001019,inputPath3315
job4730,14616,0,626387259781,1302328307515,920186328032,inputPath3328
job4734,14623,3,11907704570,7510503008,3694233880,inputPath3330
job4736,14624,1,129994434891,38665345208,9371694442,inputPath3332
job4737,14707,83,4543000962,11952641979,6201996106,inputPath3333
job4753,14710,0,626387259781,1302323702347,920178189312,inputPath3327
job4754,14710,0,626387259781,1302319624446,920248947399,inputPath3327
job4755,14710,0,626387259781,1302317811106,920224001834,inputPath3327
job4758,14712,0,626387259781,1302317438903,920211344644,inputPath3327
job4766,14713,0,26906100326,171149297230,8364007321,inputPath3352
job4767,14713,0,626387259781,1302324765322,920225000770,inputPath3327
job4768,14713,0,626387259781,1302319220677,920211496945,inputPath3327
job4770,14713,0,626387259781,1302323804956,920266602870,inputPath3327
job4771,14713,0,626387259781,1302325970858,920269311663,inputPath3327
job4772,14713,0,626387259781,1302325498281,920183944827,inputPath3327
job4773,14713,0,626387259781,1302307119360,920201308278,inputPath3327
job4779,14749,29,15967123889,11328937105,7198353316,inputPath3357
job4789,14800,0,626387259781,1301824368591,862901626970,inputPath3327
job4791,14800,0,4257081666,5795917795,2973,inputPath3365
job4802,14821,18,626387259781,1302311050434,920370494177,inputPath3327
job4814,14867,8,626387259781,1302331627578,920575354012,inputPath3327
job4815,14875,8,626387259781,1302327311468,920437414960,inputPath3327
job4846,14941,2,626387259781,1301817920554,863072400816,inputPath3327
job4878,15026,7,82435660343,7333117230,490940255,inputPath3434
job4884,15067,21,626387259781,1302325997216,920652218722,inputPath3327
job4935,15268,6,626387259781,1302317701088,920441018754,inputPath3327
job4944,15329,7,626387259781,1302317850282,920254992088,inputPath3327
job4954,15389,2,626387259781,1302318837834,920251076014,inputPath3327
job4973,15537,11,159903992961,88262170982,57790438898,inputPath3489
job5003,15651,0,8311299314,28632921813,6424023328,inputPath3506
job5014,15685,1,34542012433,48948471073,31024436,inputPath3517
job5045,15768,0,140153212441,1047837771246,66507648163,inputPath3542
job5053,15803,0,149905398288,156730070231,44412033299,inputPath3547
job5083,15901,3,131019104728,7002706934,1721480382,inputPath3562
job5089,15961,4,130197157302,7216914379,1659234144,inputPath3567
job5099,16021,4,4827736742,14251085515,2274123,inputPath3575
job5101,16046,4,4429970613,15118843724,2766,inputPath3577
job5113,16107,3,4429970613,15140150491,2766,inputPath3576
job5140,16207,0,68245545071,4954329831,935098389,inputPath3606
job5171,16374,2,71426046471,12740275773,2603909,inputPath3629
job5176,16388,2,4429970613,15206868147,2766,inputPath3576
job5187,16432,2,4429970613,15134449046,2766,inputPath3576
job5196,16448,2,115856108317,63838315521,46383477,inputPath3645
job5221,16502,1,5992345771,9925351004,6631625410,inputPath3662
job5223,16504,1,26820219023,19354663062,8960003101,inputPath3664
job5250,16606,18,66203976930,21449303568,282391674,inputPath3682
job5252,16617,2,1762269107,4394823897,3981651359,inputPath3684
job5256,16633,0,963404636732,2625936046844,100044,inputPath3686
job5305,16798,1,25629294864,52705335940,6936,inputPath3725
job5312,16828,2,22935816693,146246486270,22405722560,inputPath3731
job5329,16887,2,14314911609,3863503373,61855344,inputPath3602
job5330,16891,4,68245545071,4954968806,935098389,inputPath3605
job5331,16892,1,1103828796237,4088117312,107796178,inputPath3744
job5340,16911,1,54194110783,72444439726,725827416,inputPath3753
job5374,16972,6,95095380635,21699362241,130988215,inputPath3783
job5386,17007,3,137644947255,7421945234,1741472824,inputPath3794
job5400,17019,1,522600782659,134560446765,1210265330,inputPath3800
job5432,17081,2,66152099956,22032093077,400382192,inputPath3812
job5452,17180,2,135061098145,7125401247,1709036453,inputPath3828
job5514,17369,0,8639792624,11563677483,4048,inputPath3859
job5521,17382,0,115869960577,63884477064,88900500,inputPath3865
job5533,17431,3,115459287193,63872144085,17382890,inputPath3875
job5540,17457,8,522600782659,134560764544,1210265330,inputPath3799
job5552,17513,9,140522550938,212088416476,60586394424,inputPath3888
job5553,17514,1,104223731499,51803223162,36744453827,inputPath3889
job5635,17809,8,6327439156,9440804591,524780426,inputPath3936
job5650,17875,9,3217642647,3057765008,1899311806,inputPath3945
job5669,17928,7,51935123154,80568295939,6677659101,inputPath3956
job5680,17967,5,119718364462,106299503965,12639855075,inputPath3962
job5693,18005,0,4037716447,3041888953,117783,inputPath3971
job5696,18010,0,122587047017,28132179671,257824487,inputPath3973
job5698,18011,0,122587047017,36959516898,364377671,inputPath3972
job5699,18011,0,122587047017,39090036681,620149124,inputPath3972
job5700,18012,1,122587047017,14786601606,130762478,inputPath3972
job5701,18012,0,122587047017,25450793709,329973874,inputPath3972
job5702,18012,0,122587047017,7300076761,53785179,inputPath3972
job5703,18013,1,122587047017,121721367776,4684378489,inputPath3972
job5719,18062,17,73551717096,176729305953,4515821456,inputPath3986
job5720,18070,8,84205554817,569730127135,277361167919,inputPath3987
job5742,18101,0,3926784138,19982583335,5242247835,inputPath4007
job5760,18164,6,73551442580,69795822997,3134899514,inputPath3985
job5764,18173,0,73551442580,430948035366,348208973259,inputPath3985
job5803,18256,5,128285622672,33004098520,18330832,inputPath4049
job5807,18279,3,306461208641,103059771976,14083497015,inputPath4050
job5854,18441,9,69696517524,19201445253,11586524728,inputPath4074
job5855,18449,8,5080448139743,935924222979,3900797205,inputPath4075
job5856,18450,1,5132832504622,944798429861,3935442787,inputPath4076
job5866,18481,0,199873964548,199182703379,678121567,inputPath4084
job5875,18511,1,122587047017,25460324733,201819855,inputPath3972
job5880,18517,2,587133967505,1254514793151,750496609882,inputPath4093
job5922,18614,2,40340415578,136149757580,286264633,inputPath4113
job5941,18664,1,65968850095,265230963301,91224045902,inputPath4128
job5947,18700,25,2899024656,5776011345,857857312,inputPath4132
job5955,18754,5,20114999615,4546929201,72269735,inputPath4138
job5959,18776,1,8687999767,44342162165,11453047947,inputPath4140
job5961,18777,0,128283557154,32995653960,13888724,inputPath4141
job5972,18821,14,3946528560,5211513058,7388495,inputPath4151
job5990,18873,2,1992105374,2815099534,7589879450,inputPath4165
job6048,18995,6,8533439388,3677777327,3711,inputPath4197
job6075,19070,2,56056066734,6304107346,36795,inputPath4218
job6077,19088,8,8668871434,13440854238,12254050317,inputPath4219
job6091,19142,5,8533433712,3701761915,1816,inputPath4231
job6097,19169,5,11856045009,2445628004,1578767637,inputPath4233
job6112,19204,0,3966005767,5811219657,2742982898,inputPath4241
job6134,19241,0,2537505639,8494921233,89383,inputPath4249
job6135,19244,3,8542323239,3710094354,365343,inputPath4250
job6145,19276,3,8533437630,3690404748,8813,inputPath4258
job6154,19308,1,64764975464,15561511455,9486642,inputPath4266
job6161,19369,2,8550456027,3742558196,15340536,inputPath4273
job6171,19396,1,8533442682,3697543988,13017,inputPath4280
job6186,19454,3,128360756271,15886171240,105901381,inputPath4293
job6230,19605,9,53814564368,86032895761,10281921072,inputPath4327
job6253,19697,4,8533454204,3705942738,18612,inputPath4344
job6261,19718,3,331985650408,1754568764982,704032872551,inputPath4350
job6272,19762,4,2898626097,3487566562,77382906,inputPath4358
job6306,19833,2,102614418243,2159275004,625083492,inputPath4381
job6344,19973,1,1374368080189,5446312564070,3518502468154,inputPath4405
job6384,20123,2,2857107054,2588777533,5493286360,inputPath4432
job6386,20131,5,2843504362,2693490256,5686816423,inputPath4434
job6400,20167,2,3506844897,3082364677,6841239254,inputPath4446
job6413,20186,4,2700591701,2418778806,5258655426,inputPath4451
job6415,20195,1,120879359901,17855374482,9553926,inputPath4453
job6425,20224,1,119758213435,4045855002,1600098600,inputPath4308
job6433,20245,13,28710893976,67614502831,5876850173,inputPath4463
job6453,20357,8,3718777546,3225592705,3679878764,inputPath4474
job6478,20418,3,58195736581,18719090398,11840850,inputPath4476
job6492,20464,3,10078490493,47150718516,16999249064,inputPath4497
job6520,20565,1,7835967992,20452038951,16585364,inputPath4515
job6531,20605,9,898025383807,180396924581,857778715,inputPath4522
job6532,20608,3,898025383807,169275348681,102778401556,inputPath4523
job6554,20674,1,3374033823,2276530186,6608796788,inputPath4537
job6557,20694,1,3377032836,2271413627,6614968296,inputPath4539
job6567,20727,2,98754311403,12391179963,6862255421,inputPath4548
job6571,20736,1,436423686144,29656532977,9842530411,inputPath4551
job6580,20786,2,114722442270,67456016183,6782025294,inputPath4558
job6581,20787,1,113217822347,63370815454,2932332,inputPath4559
job6624,20950,1,128361559277,15886585556,102853889,inputPath4589
job6633,20974,1,6566947227,8128266787,4353593,inputPath4595
job6641,21001,2,89614268967,26667392282,13890760451,inputPath4598
job6660,21051,4,1268165364,2551286442,797,inputPath1110
job6669,21080,0,25024900147,99978415817,21969114014,inputPath4618
job6670,21081,1,25024900147,95673715700,14154084520,inputPath4617
job6677,21099,2,3830923110,2505525087,7662973944,inputPath4624
job6681,21105,3,3098671000,2771366990,6029520587,inputPath4626
job6707,21191,0,487131486162,2438009729875,924017527247,inputPath4644
job6709,21211,7,3873427154,2988052458,3679051496,inputPath4646
job6712,21219,3,9237562086,12811161421,6008060,inputPath4647
job6714,21231,10,2675963765,4972380468,763434521,inputPath4649
job6743,21345,3,13289893024,2802607558,2172,inputPath4490
job6750,21400,6,5104027326,34015884688,9490065041,inputPath4669
job6751,21406,6,7870383696,14610915614,2703,inputPath4670
job6758,21432,11,98437025731,4473577594,39042577,inputPath4676
job6781,21606,9,37096277618,26087560311,305010516,inputPath4689
job6782,21606,0,37107252495,26027324514,304273722,inputPath4690
job6783,21606,0,36992970982,26027848625,305651515,inputPath4691
job6788,21627,18,52778501381,226706970598,3202769606,inputPath4696
job6791,21637,2,36344848147,26000893449,291815282,inputPath4699
job6792,21639,2,197126766283,759986541579,8305487444,inputPath4700
job6799,21665,2,2104780289,2930989116,1292905680,inputPath4707
job6803,21691,1,50502900160,25899495356,276370966,inputPath4710
job6813,21716,3,20595256008,35016840555,20411708362,inputPath4714
job6825,21761,6,66084579770,3488035603,41201981,inputPath3460
job6828,21765,2,33474822152,25839032727,256904630,inputPath4725
job6834,21791,5,64047784587,2563038474,19100,inputPath4727
