time,jobId,taskId,event,cntrId
1,job0,am,start,864
2.000545496165104,job0,m0,start,608
2.134763224165104,job0,m0,execute
6,job1,am,start,672
7.000545496165104,job1,m0,start,609
7.134763224165105,job1,m0,execute
8,job2,am,start,1040
9,job3,am,start,752
9.000545496165104,job2,m0,start,610
9.134763224165104,job2,m0,execute
10.000545496165104,job3,m0,start,611
10.134763224165104,job3,m0,execute
17,job4,am,start,865
17.134763224165106,job0,m0,finish,608
18.000545496165103,job4,m75,start,608
18.000545496165103,job4,m89,start,612
18.000545496165103,job4,m0,start,613
18.000545496165103,job4,m1,start,614
18.000545496165103,job4,m2,start,615
18.000545496165103,job4,m3,start,616
18.000545496165103,job4,m6,start,617
18.000545496165103,job4,m7,start,618
18.000545496165103,job4,m13,start,619
18.000545496165103,job4,m16,start,620
18.000545496165103,job4,m18,start,621
18.000545496165103,job4,m21,start,622
18.000545496165103,job4,m24,start,623
18.01242493771788,job4,m58,start,1008
18.01242493771788,job4,m93,start,1009
18.01242493771788,job4,m103,start,1010
18.01242493771788,job4,m145,start,1011
18.01242493771788,job4,m8,start,1012
18.01242493771788,job4,m9,start,1013
18.01242493771788,job4,m10,start,1014
18.01242493771788,job4,m12,start,1015
18.01242493771788,job4,m15,start,1016
18.01242493771788,job4,m17,start,1017
18.01242493771788,job4,m19,start,1018
18.01242493771788,job4,m20,start,1019
18.01242493771788,job4,m26,start,1020
18.01242493771788,job4,m30,start,1021
18.01242493771788,job4,m33,start,1022
18.01242493771788,job4,m35,start,1023
18.01977136356273,job4,m82,start,1264
18.01977136356273,job4,m38,start,1265
18.01977136356273,job4,m39,start,1266
18.01977136356273,job4,m40,start,1267
18.01977136356273,job4,m42,start,1268
18.01977136356273,job4,m44,start,1269
18.01977136356273,job4,m47,start,1270
18.01977136356273,job4,m49,start,1271
18.01977136356273,job4,m51,start,1272
18.01977136356273,job4,m52,start,1273
18.01977136356273,job4,m53,start,1274
18.01977136356273,job4,m56,start,1275
18.01977136356273,job4,m57,start,1276
18.01977136356273,job4,m59,start,1277
18.01977136356273,job4,m60,start,1278
18.01977136356273,job4,m62,start,1279
18.025141924786332,job4,m41,start,272
18.025141924786332,job4,m101,start,273
18.025141924786332,job4,m124,start,274
18.025141924786332,job4,m129,start,275
18.025141924786332,job4,m140,start,276
18.025141924786332,job4,m4,start,277
18.025141924786332,job4,m5,start,278
18.025141924786332,job4,m11,start,279
18.025141924786332,job4,m14,start,280
18.025141924786332,job4,m22,start,281
18.025141924786332,job4,m23,start,282
18.025141924786332,job4,m25,start,283
18.025141924786332,job4,m27,start,284
18.025141924786332,job4,m28,start,285
18.025141924786332,job4,m29,start,286
18.025141924786332,job4,m31,start,287
18.033748490079386,job4,m112,start,592
18.033748490079386,job4,m36,start,593
18.033748490079386,job4,m37,start,594
18.033748490079386,job4,m43,start,595
