time,jobId,taskId,event,cntrId
1,job0,am,start,864
2.008024728775807,job0,m0,start,400
2.116999999999878,job0,m0,execute
6,job1,am,start,1008
7.008024728775807,job1,m0,start,401
7.117000000000711,job1,m0,execute
8,job2,am,start,832
9,job3,am,start,402
9.008024728775807,job2,m0,start,403
9.117000000000386,job2,m0,execute
10.008024728775807,job3,m0,start,404
10.116999999999832,job3,m0,execute
17,job4,am,start,865
17.116999999999877,job0,m0,finish,400
18,job4,m10,start,480
18,job4,m9,start,464
18,job4,m6,start,416
18,job4,m12,start,512
18,job4,m13,start,528
18,job4,m30,start,481
18,job4,m11,start,496
18,job4,m4,start,384
18,job4,m29,start,465
18,job4,m8,start,448
18,job4,m3,start,368
18,job4,m50,start,482
18,job4,m28,start,449
18,job4,m32,start,513
18,job4,m23,start,369
18,job4,m49,start,466
18,job4,m19,start,624
18,job4,m48,start,450
18,job4,m43,start,370
18,job4,m31,start,497
18,job4,m1,start,336
18,job4,m5,start,400
18,job4,m24,start,385
18,job4,m68,start,451
18,job4,m39,start,625
18,job4,m15,start,560
18,job4,m52,start,514
18,job4,m17,start,592
18,job4,m33,start,529
18,job4,m0,start,320
18,job4,m18,start,608
18,job4,m16,start,576
18,job4,m7,start,432
18,job4,m27,start,433
18,job4,m69,start,467
18,job4,m36,start,577
18,job4,m14,start,544
18,job4,m89,start,468
18,job4,m51,start,498
18,job4,m21,start,337
18,job4,m109,start,469
18,job4,m20,start,321
18,job4,m35,start,561
18,job4,m34,start,545
18,job4,m47,start,434
18,job4,m72,start,515
18,job4,m55,start,562
18,job4,m40,start,322
18,job4,m67,start,435
18,job4,m44,start,386
18,job4,m87,start,436
18,job4,m107,start,437
18,job4,m70,start,483
18,job4,m75,start,563
18,job4,m25,start,405
18,job4,m54,start,546
18,job4,m95,start,564
18,job4,m127,start,438
18,job4,m41,start,338
18,job4,m92,start,516
18,job4,m38,start,609
18,job4,m147,start,439
18,job4,m74,start,547
18,job4,m2,start,440
18,job4,m56,start,578
18,job4,m115,start,565
18,job4,m37,start,593
18,job4,m94,start,548
18,job4,m112,start,517
18,job4,m76,start,579
18,job4,m63,start,371
18,job4,m90,start,484
18,job4,m88,start,452
18,job4,m108,start,453
18,job4,m96,start,580
18,job4,m132,start,518
18,job4,m114,start,549
18,job4,m116,start,581
18,job4,m59,start,304
18,job4,m110,start,160
18,job4,m129,start,144
18,job4,m83,start,48
18,job4,m64,start,64
18,job4,m53,start,208
18,job4,m149,start,145
18,job4,m26,start,96
18,job4,m136,start,256
18,job4,m128,start,128
18,job4,m135,start,240
18,job4,m22,start,241
18,job4,m42,start,242
18,job4,m45,start,80
18,job4,m62,start,32
18,job4,m84,start,65
18,job4,m82,start,33
18,job4,m71,start,176
18,job4,m104,start,66
18,job4,m57,start,272
18,job4,m77,start,273
18,job4,m46,start,146
18,job4,m130,start,161
18,job4,m73,start,209
18,job4,m124,start,67
18,job4,m58,start,112
18,job4,m152,start,192
18,job4,m78,start,288
18,job4,m97,start,274
18,job4,m91,start,177
18,job4,m150,start,162
18,job4,m60,start,243
18,job4,m61,start,193
18,job4,m65,start,244
18,job4,m98,start,289
18,job4,m66,start,245
18,job4,m86,start,97
18,job4,m80,start,0
18,job4,m144,start,68
18,job4,m93,start,210
18,job4,m148,start,129
18,job4,m106,start,98
18,job4,m79,start,194
18,job4,m81,start,147
18,job4,m85,start,148
18,job4,m99,start,149
18,job4,m100,start,130
18,job4,m126,start,99
18,job4,m119,start,305
18,job4,m146,start,100
18,job4,m101,start,101
18,job4,m118,start,290
18,job4,m102,start,163
18,job4,m111,start,178
18,job4,m103,start,150
18,job4,m121,start,16
18,job4,m117,start,275
18,job4,m105,start,151
18,job4,m113,start,246
18,job4,m138,start,291
18,job4,m120,start,102
18,job4,m137,start,276
18,job4,m134,start,224
18,job4,m122,start,131
18,job4,m140,start,1
18,job4,m123,start,277
18,job4,m142,start,34
18,job4,m125,start,81
18,job4,m131,start,113
18,job4,m133,start,211
18,job4,m139,start,132
18,job4,m141,start,164
18,job4,m153,start,212
18,job4,m143,start,114
18,job4,m145,start,278
