jobId,taskType,cntrId,start,startTime,execute,execTime,finish,finishTime
4,m,33,start,18,execute,18.134217728,finish,33.134217727999996
4,m,48,start,18,execute,18.134217728,finish,33.134217727999996
4,m,65,start,18,execute,18.134217728,finish,33.134217727999996
4,m,148,start,18,execute,18.134217728,finish,33.134217727999996
4,m,97,start,18,execute,18.134217728,finish,33.134217727999996
4,m,436,start,18,execute,18.134217728,finish,33.134217727999996
4,m,452,start,18,execute,18.134217728,finish,33.134217727999996
4,m,468,start,18,execute,18.134217728,finish,33.134217727999996
4,m,484,start,18,execute,18.134217728,finish,33.134217727999996
4,m,177,start,18,execute,18.134217728,finish,33.134217727999996
4,m,516,start,18,execute,18.134217728,finish,33.134217727999996
4,m,210,start,18,execute,18.134217728,finish,33.134217727999996
4,m,548,start,18,execute,18.134217728,finish,33.134217727999996
