7,2,1,90.402653184000002,101.5797492096
34,2,1,380.55107971915703,380.9919529256
34,0,1,380.69298876344214,381.4319529256
34,0,2,380.69298876344214,381.13195292559999
73,0,1,562.27479674465928,564.79663179620002
4,1,2,33.134217727999996,33.644981040840001
4,0,2,33.134217727999996,34.148635130060001
