time,jobId,taskId,event,cntrId
1,job0,am,start,720
2.002819650180239,job0,m0,start,784
2.137037378180239,job0,m0,execute
6,job1,am,start,480
7.002819650180239,job1,m0,start,785
7.138000000000718,job1,m0,execute
8,job2,am,start,496
9,job3,am,start,896
9.002819650180239,job2,m0,start,786
9.137037378180239,job2,m0,execute
10.002819650180239,job3,m0,start,787
10.13799999999982,job3,m0,execute
17,job4,am,start,304
17.137037378180239,job0,m0,finish,784
18,job4,m12,start,512
18,job4,m13,start,528
18,job4,m0,start,320
18,job4,m14,start,544
18,job4,m10,start,481
18,job4,m19,start,624
18,job4,m2,start,352
18,job4,m11,start,497
18,job4,m7,start,432
18,job4,m30,start,482
18,job4,m31,start,498
18,job4,m1,start,336
18,job4,m3,start,368
18,job4,m8,start,448
18,job4,m32,start,513
18,job4,m17,start,592
18,job4,m51,start,499
18,job4,m16,start,576
18,job4,m6,start,416
18,job4,m34,start,545
18,job4,m36,start,577
18,job4,m37,start,593
18,job4,m54,start,546
18,job4,m74,start,547
18,job4,m18,start,608
18,job4,m56,start,578
18,job4,m94,start,548
18,job4,m21,start,337
18,job4,m20,start,321
18,job4,m9,start,464
18,job4,m71,start,500
18,job4,m15,start,560
18,job4,m76,start,579
18,job4,m35,start,561
18,job4,m96,start,580
18,job4,m33,start,529
18,job4,m4,start,384
18,job4,m50,start,483
18,job4,m114,start,549
18,job4,m134,start,550
18,job4,m5,start,400
18,job4,m55,start,562
18,job4,m22,start,353
18,job4,m26,start,417
18,job4,m23,start,369
18,job4,m40,start,322
18,job4,m25,start,401
18,job4,m46,start,418
18,job4,m27,start,433
18,job4,m42,start,354
18,job4,m57,start,594
18,job4,m47,start,434
18,job4,m66,start,419
18,job4,m154,start,551
18,job4,m43,start,370
18,job4,m38,start,609
18,job4,m39,start,625
18,job4,m41,start,338
18,job4,m60,start,323
18,job4,m116,start,581
18,job4,m62,start,355
18,job4,m61,start,339
18,job4,m59,start,626
18,job4,m79,start,627
18,job4,m52,start,514
18,job4,m99,start,628
18,job4,m86,start,420
18,job4,m67,start,435
18,job4,m58,start,610
18,job4,m24,start,385
18,job4,m72,start,515
18,job4,m78,start,611
18,job4,m70,start,484
18,job4,m136,start,582
18,job4,m119,start,629
18,job4,m45,start,402
18,job4,m82,start,356
18,job4,m98,start,612
18,job4,m90,start,800
18,job4,m92,start,832
18,job4,m110,start,801
18,job4,m106,start,736
18,job4,m139,start,944
18,job4,m112,start,833
18,job4,m28,start,945
18,job4,m126,start,737
18,job4,m63,start,688
18,job4,m77,start,912
18,job4,m65,start,721
18,job4,m97,start,913
18,job4,m117,start,914
18,job4,m137,start,915
