time,jobId,taskId,event,cntrId
18.134217728,job4,m113,execute
18.134217728,job4,m97,execute
18.134217728,job4,m135,execute
18.134217728,job4,m123,execute
18.134217728,job4,m143,execute
18.134217728,job4,m76,execute
18.134217728,job4,m72,execute
18.134217728,job4,m60,execute
18.134217728,job4,m21,execute
18.134217728,job4,m80,execute
18.134217728,job4,m96,execute
18.134217728,job4,m92,execute
18.134217728,job4,m129,execute
18.134217728,job4,m62,execute
18.134217728,job4,m112,execute
18.134217728,job4,m65,execute
18.134217728,job4,m133,execute
18.134217728,job4,m66,execute
18.134217728,job4,m149,execute
18.134217728,job4,m91,execute
18.134217728,job4,m85,execute
18.134217728,job4,m139,execute
18.134217728,job4,m153,execute
18.134217728,job4,m30,execute
18.134217728,job4,m127,execute
18.134217728,job4,m34,execute
18.134217728,job4,m41,execute
18.134217728,job4,m48,execute
18.134217728,job4,m58,execute
18.134217728,job4,m50,execute
18.134217728,job4,m78,execute
18.134217728,job4,m98,execute
18.134217728,job4,m117,execute
18.134217728,job4,m54,execute
18.134217728,job4,m61,execute
18.134217728,job4,m70,execute
18.134217728,job4,m68,execute
18.134217728,job4,m82,execute
18.134217728,job4,m100,execute
18.134217728,job4,m111,execute
18.134217728,job4,m118,execute
18.134217728,job4,m116,execute
18.134217728,job4,m74,execute
18.134217728,job4,m81,execute
18.134217728,job4,m104,execute
18.134217728,job4,m86,execute
18.134217728,job4,m88,execute
18.134217728,job4,m101,execute
18.134217728,job4,m131,execute
18.134217728,job4,m90,execute
18.134217728,job4,m110,execute
18.134217728,job4,m94,execute
18.134217728,job4,m102,execute
18.134217728,job4,m124,execute
18.134217728,job4,m106,execute
18.134217728,job4,m105,execute
18.134217728,job4,m130,execute
18.134217728,job4,m138,execute
18.134217728,job4,m121,execute
18.134217728,job4,m108,execute
18.134217728,job4,m128,execute
18.134217728,job4,m148,execute
18.134217728,job4,m132,execute
18.134217728,job4,m120,execute
18.134217728,job4,m114,execute
18.134217728,job4,m122,execute
18.134217728,job4,m125,execute
18.134217728,job4,m151,execute
18.134217728,job4,m126,execute
18.134217728,job4,m134,execute
18.134217728,job4,m147,execute
18.134217728,job4,m140,execute
18.134217728,job4,m136,execute
18.134217728,job4,m137,execute
18.134217728,job4,m146,execute
18.134217728,job4,m141,execute
18.134217728,job4,m145,execute
18.134217728,job4,m142,execute
18.134217728,job4,m144,execute
18.134217728,job4,m150,execute
18.134217728,job4,m152,execute
18.134217728,job4,m154,execute
18.143862741526888,job0,am,finish,1264
22.145000000000721,job1,m0,finish,753
22.145000000000721,job1,r0,start,753
22.256000000004217,job1,r0,execute
24.143862741526888,job2,m0,finish,754
25.143862741526888,job2,am,finish,1072
25.144999999999818,job3,m0,finish,755
26.144999999999818,job3,am,finish,1056
33.134217727999996,job4,m11,finish,496
33.134217727999996,job4,m4,finish,384
33.134217727999996,job4,m16,finish,576
33.134217727999996,job4,m19,finish,624
33.134217727999996,job4,m7,finish,432
33.134217727999996,job4,m5,finish,400
33.134217727999996,job4,m39,finish,625
33.134217727999996,job4,m13,finish,528
33.134217727999996,job4,m25,finish,401
33.134217727999996,job4,m15,finish,560
33.134217727999996,job4,m35,finish,561
33.134217727999996,job4,m33,finish,529
33.134217727999996,job4,m27,finish,433
33.134217727999996,job4,m6,finish,416
33.134217727999996,job4,m18,finish,608
33.134217727999996,job4,m9,finish,464
33.134217727999996,job4,m38,finish,609
33.134217727999996,job4,m47,finish,434
33.134217727999996,job4,m59,finish,626
33.134217727999996,job4,m29,finish,465
33.134217727999996,job4,m55,finish,562
33.134217727999996,job4,m12,finish,512
33.134217727999996,job4,m36,finish,577
33.134217727999996,job4,m3,finish,368
33.134217727999996,job4,m17,finish,592
33.134217727999996,job4,m2,finish,352
33.134217727999996,job4,m32,finish,513
33.134217727999996,job4,m67,finish,435
33.134217727999996,job4,m75,finish,563
33.134217727999996,job4,m37,finish,593
33.134217727999996,job4,m8,finish,448
33.134217727999996,job4,m53,finish,530
33.134217727999996,job4,m24,finish,385
33.134217727999996,job4,m44,finish,386
33.134217727999996,job4,m1,finish,336
33.134217727999996,job4,m14,finish,544
33.134217727999996,job4,m26,finish,417
33.134217727999996,job4,m23,finish,369
33.134217727999996,job4,m10,finish,480
33.134217727999996,job4,m43,finish,370
33.134217727999996,job4,m31,finish,497
