jobId,numMaps,numReduces,startTime,finishTime,duration
job0,1,0,7,24.142,17.142
job2,1,0,22,39.1404675961,17.1404675961
job3,1,0,32,49.1404675961,17.1404675961
job5,4,0,43,60.1431123041,17.1431123041
job1,1,1,20,62.253,42.253
job7,1,0,58,75.1404675961,17.1404675961
job4,1,1,42,84.244,42.244
job6,1,1,54,96.142,42.142
job8,1,0,102,119.142,17.1420000001
job10,1,0,115,132.140467596,17.1404675961
job11,1,0,119,136.142,17.1420000002
job9,155,20,106,148.259741147,42.2597411471
job12,1,1,125,167.142,42.1420000003
job15,17,0,149,172.2913268,23.2913268001
job17,1,0,172,189.140467596,17.1404675961
job14,216,27,143,196.388,53.3880000004
job13,1327,166,139,196.433,57.4330000004
job16,1,1,155,197.28,42.2800000005
job18,1327,166,198,255.471000001,57.4710000007
job19,7,1,208,256.785000001,48.7850000007
job20,6,1,237,279.163000001,42.1630000008
job21,6,1,247,289.145000001,42.1450000007
