time,jobId,taskId,event,cntrId
2,job0,am,start,3520
3.0016238016480328,job0,m0,start,3504
3.1358415296480326,job0,m0,execute
10,job1,am,start,3312
11.001623801648034,job1,m0,start,3505
11.135841529648033,job1,m0,execute
17,job2,am,start,2624
18.001623801648034,job2,m0,start,3506
18.135841529648033,job0,m0,finish,3504
18.136999999999183,job2,m0,execute
19.135841529648033,job0,am,finish,3520
26.135841529648033,job1,m0,finish,3505
26.135841529648033,job1,r0,start,3505
26.247000000009095,job1,r0,execute
29,job3,am,start,1056
30.001623801648034,job3,m0,start,3504
30.13700000001385,job3,m0,execute
32,job4,am,start,2256
33.00162380164804,job4,m0,start,3507
33.136999999999183,job2,m0,finish,3506
33.13700000001347,job4,m0,execute
34.136999999999183,job2,am,finish,2624
36,job5,am,start,3632
37.00162380164804,job5,m0,start,3506
37.00162380164804,job5,m1,start,3508
37.00162380164804,job5,m2,start,3509
37.00162380164804,job5,m3,start,3510
37.43200000000346,job5,m0,execute
37.43200000000346,job5,m2,execute
37.43200000000346,job5,m1,execute
37.43200000000346,job5,m3,execute
44,job6,am,start,1152
45.00162380164804,job6,m0,start,3511
45.136999999985505,job6,m0,execute
45.137000000013849,job3,m0,finish,3504
46.137000000013849,job3,am,finish,1056
48,job7,am,start,992
48.137000000013472,job4,m0,finish,3507
48.137000000013472,job4,r0,start,3507
48.24099999997827,job4,r0,execute
49.00162380164804,job7,m0,start,3504
49.13699999997618,job7,m0,execute
50,job8,am,start,480
51.00162380164804,job8,m0,start,3512
51.13699999997152,job8,m0,execute
51.247000000009095,job1,r0,finish,3505
52,job9,am,start,1136
52.247000000009095,job1,am,finish,3312
52.432000000003463,job5,m0,finish,3506
52.432000000003463,job5,m2,finish,3509
52.432000000003463,job5,m1,finish,3508
52.432000000003463,job5,m3,finish,3510
53.00162380164804,job9,m0,start,3505
53.13584152964804,job9,m0,execute
53.432000000003463,job5,am,finish,3632
57,job10,am,start,1472
58.00162380164804,job10,m0,start,3506
58.13699999995521,job10,m0,execute
60.136999999985505,job6,m0,finish,3511
60.136999999985505,job6,r0,start,3511
60.13899999995054,job6,r0,execute
61,job11,am,start,368
62.00162380164804,job11,m0,start,3508
62.136999999945886,job11,m0,execute
63,job12,am,start,2257
64.00162380164804,job12,m108,start,3509
64.00162380164804,job12,m116,start,3510
64.00162380164804,job12,m183,start,3513
64.00162380164804,job12,m202,start,3514
64.00162380164804,job12,m352,start,3515
64.00162380164804,job12,m385,start,3516
64.00162380164804,job12,m753,start,3517
64.00162380164804,job12,m864,start,3518
64.00162380164804,job12,m921,start,3519
64.00361918076007,job12,m251,start,240
64.00361918076007,job12,m438,start,241
64.00361918076007,job12,m564,start,242
64.00361918076007,job12,m570,start,243
64.00361918076007,job12,m695,start,244
64.00361918076007,job12,m749,start,245
64.00361918076007,job12,m911,start,246
64.00361918076007,job12,m1170,start,247
64.00361918076007,job12,m1201,start,248
64.00361918076007,job12,m1217,start,249
64.00361918076007,job12,m4,start,250
64.00361918076007,job12,m5,start,251
64.00361918076007,job12,m6,start,252
64.00361918076007,job12,m9,start,253
64.00361918076007,job12,m17,start,254
64.00361918076007,job12,m20,start,255
64.00495280839283,job12,m205,start,2544
64.00495280839283,job12,m287,start,2545
64.00495280839283,job12,m367,start,2546
64.00495280839283,job12,m623,start,2547
64.00495280839283,job12,m859,start,2548
64.00495280839283,job12,m891,start,2549
64.00495280839283,job12,m1243,start,2550
64.00495280839283,job12,m1293,start,2551
64.00495280839283,job12,m1306,start,2552
64.00495280839283,job12,m3,start,2553
64.00495280839283,job12,m22,start,2554
64.00495280839283,job12,m26,start,2555
64.00495280839283,job12,m27,start,2556
64.00495280839283,job12,m33,start,2557
64.00495280839283,job12,m37,start,2558
64.00495280839283,job12,m38,start,2559
64.00745311274812,job12,m137,start,752
64.00745311274812,job12,m186,start,753
64.00745311274812,job12,m214,start,754
64.00745311274812,job12,m283,start,755
64.00745311274812,job12,m314,start,756
64.00745311274812,job12,m333,start,757
64.00745311274812,job12,m489,start,758
64.00745311274812,job12,m496,start,759
64.00745311274812,job12,m581,start,760
64.00745311274812,job12,m604,start,761
64.00745311274812,job12,m755,start,762
64.00745311274812,job12,m959,start,763
64.00745311274812,job12,m1034,start,764
64.00745311274812,job12,m1056,start,765
64.00745311274812,job12,m7,start,766
64.00745311274812,job12,m10,start,767
64.01339898045455,job12,m13,start,864
64.01339898045455,job12,m125,start,865
64.01339898045455,job12,m244,start,866
64.01339898045455,job12,m264,start,867
64.01339898045455,job12,m476,start,868
64.01339898045455,job12,m620,start,869
64.01339898045455,job12,m795,start,870
64.01339898045455,job12,m857,start,871
64.01339898045455,job12,m956,start,872
64.01339898045455,job12,m998,start,873
64.01339898045455,job12,m1180,start,874
64.01339898045455,job12,m1287,start,875
64.01339898045455,job12,m19,start,876
64.01339898045455,job12,m25,start,877
64.01339898045455,job12,m28,start,878
64.01339898045455,job12,m32,start,879
64.02063877708358,job12,m97,start,3488
64.02063877708358,job12,m178,start,3489
64.02063877708358,job12,m213,start,3490
64.02063877708358,job12,m404,start,3491
64.02063877708358,job12,m810,start,3492
64.02063877708358,job12,m828,start,3493
64.02063877708358,job12,m893,start,3494
64.02063877708358,job12,m1122,start,3495
64.02063877708358,job12,m1167,start,3496
64.02063877708358,job12,m0,start,3497
64.02063877708358,job12,m12,start,3498
64.02063877708358,job12,m14,start,3499
64.02063877708358,job12,m18,start,3500
64.02063877708358,job12,m24,start,3501
64.02063877708358,job12,m34,start,3502
64.02063877708358,job12,m36,start,3503
64.02212202319082,job12,m236,start,1968
64.02212202319082,job12,m424,start,1969
64.02212202319082,job12,m455,start,1970
64.02212202319082,job12,m544,start,1971
64.02212202319082,job12,m593,start,1972
64.02212202319082,job12,m646,start,1973
64.02212202319082,job12,m675,start,1974
