jobId,mapRackId,reduceRackId,time,event
job4,2,1,33.134217727999996,request
job4,1,1,33.134217727999996,finish
job4,2,1,33.638635130060003,finish
job7,0,1,90.402653184000002,request
job7,1,1,90.402653184000002,finish
job7,0,1,101.5797492096,finish
job45,1,1,348.93921772760962,finish
job34,0,1,380.61914753520875,request
job34,0,0,380.61914753520875,finish
job34,2,1,380.6303655909328,request
job34,2,0,380.6303655909328,request
job34,0,1,381.05195292560001,finish
job34,2,0,381.07195292559999,finish
job34,2,1,381.4919529256,finish
job73,2,0,532.08497904098033,request
job73,2,0,534.60663179620008,finish
job73,1,0,548.28487090773274,request
job73,1,0,550.81240744549996,finish
