7,3,1,90.402653184000002,101.5797492096
34,2,1,380.70165112040905,381.41195292559996
34,0,1,380.53777039106194,380.97195292560002
34,2,0,380.70165112040905,381.14195292559998
73,1,0,612.16821955836303,614.69240744549995
73,3,0,567.60486313035994,570.12663179620006
4,2,1,33.134217727999996,33.644981040840001
4,0,1,33.134217727999996,34.148635130060001
45,1,3,328.13421772800001,329.43711541361
